callid,agentid,customerid,pickedup,duration,productsold,transaction_date
5072,0,189,0,0,0,2024-07-17
5073,4,947,0,0,0,2024-09-21
5074,6,758,1,125,0,2024-12-27
5075,3,475,1,164,0,2024-12-26
5076,5,350,1,169,0,2024-07-03
5077,1,883,1,170,0,2024-03-02
5078,7,627,1,223,0,2024-05-04
5079,2,835,0,0,0,2024-04-21
5080,6,520,0,0,0,2024-05-16
5081,8,629,1,254,1,2024-04-10
5082,0,169,1,161,1,2024-10-21
5083,0,39,1,137,0,2024-01-01
5084,10,979,1,157,0,2024-04-30
5085,0,943,0,0,0,2024-01-30
5086,4,405,0,0,0,2024-03-07
5087,6,171,1,176,0,2024-05-19
5088,8,978,1,267,0,2024-07-06
5089,2,791,1,261,0,2024-01-25
5090,3,557,1,205,0,2024-06-26
5091,4,855,1,199,1,2024-12-17
5092,5,970,1,208,0,2024-07-28
5093,2,29,1,200,0,2024-11-14
5094,3,538,1,171,0,2024-08-02
5095,8,74,0,0,0,2024-08-05
5096,3,368,0,0,0,2024-11-27
5097,10,241,1,186,0,2024-06-08
5098,2,186,0,0,0,2024-04-25
5099,1,469,0,0,0,2024-06-30
5100,7,973,1,175,0,2024-02-19
5101,9,838,0,0,0,2024-02-06
5102,10,956,1,116,0,2024-08-09
5103,5,224,1,117,0,2024-07-28
5104,2,791,0,0,0,2024-09-15
5105,1,255,1,91,1,2024-05-17
5106,6,821,1,162,1,2024-08-07
5107,5,741,0,0,0,2024-01-27
5108,5,530,0,0,0,2024-04-25
5109,3,193,1,160,1,2024-10-25
5110,3,143,1,143,0,2024-05-30
5111,0,422,0,0,0,2024-12-28
5112,6,487,1,234,0,2024-07-30
5113,8,237,1,126,0,2024-01-06
5114,7,456,1,177,0,2024-05-12
5115,5,371,0,0,0,2024-10-15
5116,1,503,1,183,0,2024-12-26
5117,6,363,0,0,0,2024-08-19
5118,3,521,1,278,1,2024-11-01
5119,2,862,1,254,1,2024-02-13
5120,6,850,1,225,0,2024-02-07
5121,8,831,0,0,0,2024-03-10
5122,10,554,1,191,1,2024-06-09
5123,10,605,1,195,0,2024-11-10
5124,1,469,1,170,1,2024-05-10
5125,9,413,1,112,0,2024-09-29
5126,9,946,1,188,0,2024-12-21
5127,3,279,0,0,0,2024-10-04
5128,2,599,1,246,0,2024-03-27
5129,7,10,1,219,0,2024-11-27
5130,1,525,1,117,1,2024-11-07
5131,4,230,1,207,1,2024-04-13
5132,4,417,0,0,0,2024-01-28
5133,3,998,1,147,0,2024-05-12
5134,4,992,1,98,1,2024-09-28
5135,2,303,0,0,0,2024-02-14
5136,0,242,1,193,0,2024-09-11
5137,10,504,1,107,0,2024-09-05
5138,7,461,1,206,0,2024-10-14
5139,7,733,1,97,0,2024-07-16
5140,6,59,1,138,0,2024-01-14
5141,10,604,1,137,0,2024-08-10
5142,0,288,1,262,0,2024-12-15
5143,6,664,0,0,0,2024-02-22
5144,1,684,1,149,1,2024-12-25
5145,3,702,1,256,0,2024-04-19
5146,8,473,0,0,0,2024-05-23
5147,5,726,1,85,1,2024-12-19
5148,1,419,1,160,0,2024-12-02
5149,3,657,1,234,0,2024-04-10
5150,2,825,0,0,0,2024-04-16
5151,7,107,1,193,0,2024-12-28
5152,9,961,0,0,0,2024-04-06
5153,6,312,1,188,0,2024-06-12
5154,10,113,1,177,1,2024-08-09
5155,9,648,0,0,0,2024-08-14
5156,7,359,1,186,0,2024-03-05
5157,2,588,0,0,0,2024-12-12
5158,9,563,0,0,0,2024-02-23
5159,5,734,0,0,0,2024-04-19
5160,5,115,1,201,1,2024-03-22
5161,2,600,0,0,0,2024-06-25
5162,6,230,0,0,0,2024-07-11
5163,0,164,1,144,1,2024-05-20
5164,7,732,1,213,0,2024-12-27
5165,9,230,1,297,1,2024-01-02
5166,0,290,1,94,1,2024-09-13
5167,3,347,1,267,0,2024-12-28
5168,3,244,1,201,0,2024-04-30
5169,4,749,1,199,1,2024-06-17
5170,3,296,1,155,1,2024-10-14
5171,9,454,1,130,0,2024-11-16
5172,0,592,1,128,0,2024-07-31
5173,3,124,1,252,0,2024-07-08
5174,0,260,1,186,0,2024-04-05
5175,2,267,1,203,0,2024-11-18
5176,2,314,1,121,0,2024-04-14
5177,3,559,1,143,0,2024-07-23
5178,6,86,0,0,0,2024-11-22
5179,7,328,1,208,1,2024-11-09
5180,7,983,0,0,0,2024-12-26
5181,7,769,1,225,1,2024-02-27
5182,7,866,1,184,1,2024-05-24
5183,1,503,1,105,0,2024-10-04
5184,9,637,1,266,0,2024-06-17
5185,1,537,1,237,1,2024-02-22
5186,8,145,1,128,0,2024-06-07
5187,2,284,1,266,0,2024-05-04
5188,4,611,0,0,0,2024-06-16
5189,9,130,1,146,0,2024-02-23
5190,3,607,0,0,0,2024-11-23
5191,9,156,1,202,1,2024-11-21
5192,2,610,1,219,0,2024-12-18
5193,9,236,1,193,0,2024-10-30
5194,1,702,1,329,0,2024-07-31
5195,3,316,1,229,0,2024-12-16
5196,8,670,1,220,0,2024-07-27
5197,8,916,1,208,1,2024-09-21
5198,6,251,0,0,0,2024-03-17
5199,7,783,1,139,0,2024-05-19
5200,2,496,0,0,0,2024-03-29
5201,4,817,0,0,0,2024-06-19
5202,2,126,1,242,1,2024-07-14
5203,0,776,0,0,0,2024-01-29
5204,8,824,0,0,0,2024-12-04
5205,5,13,1,195,0,2024-05-24
5206,5,769,1,148,1,2024-10-04
5207,10,650,1,238,0,2024-12-24
5208,9,49,1,161,0,2024-07-20
5209,1,349,1,190,0,2024-03-19
5210,4,718,0,0,0,2024-04-24
5211,4,501,0,0,0,2024-06-27
5212,2,937,0,0,0,2024-07-14
5213,4,569,1,146,0,2024-11-24
5214,5,255,1,228,0,2024-10-05
5215,9,533,1,198,1,2024-10-28
5216,4,774,1,156,0,2024-11-27
5217,10,852,0,0,0,2024-01-02
5218,0,490,1,172,0,2024-07-01
5219,5,591,1,204,1,2024-02-21
5220,7,919,0,0,0,2024-01-11
5221,6,862,1,154,0,2024-03-23
5222,2,521,1,138,0,2024-06-14
5223,0,202,0,0,0,2024-01-17
5224,7,843,0,0,0,2024-09-10
5225,10,925,1,173,0,2024-03-07
5226,9,143,0,0,0,2024-07-08
5227,10,622,0,0,0,2024-11-18
5228,3,573,1,186,0,2024-01-31
5229,9,260,1,219,0,2024-07-18
5230,1,449,1,182,0,2024-02-07
5231,0,130,0,0,0,2024-06-11
5232,9,899,1,166,0,2024-05-19
5233,4,547,1,146,1,2024-11-03
5234,1,814,1,134,1,2024-11-07
5235,4,472,1,212,0,2024-04-26
5236,0,748,1,179,0,2024-11-15
5237,3,470,0,0,0,2024-01-08
5238,10,946,1,188,1,2024-07-04
5239,4,524,0,0,0,2024-10-17
5240,2,84,1,118,0,2024-02-27
5241,10,592,1,121,0,2024-04-15
5242,4,706,1,205,0,2024-04-26
5243,7,894,1,52,0,2024-11-06
5244,4,28,1,150,0,2024-07-09
5245,10,718,0,0,0,2024-02-11
5246,6,948,1,192,0,2024-02-20
5247,1,18,1,230,0,2024-04-10
5248,6,231,0,0,0,2024-07-10
5249,4,476,0,0,0,2024-06-13
5250,8,883,0,0,0,2024-10-14
5251,1,0,0,0,0,2024-06-01
5252,2,809,1,279,0,2024-09-03
5253,7,307,1,192,0,2024-05-01
5254,7,647,0,0,0,2024-12-17
5255,8,259,1,119,0,2024-10-22
5256,8,912,0,0,0,2024-01-05
5257,6,702,1,275,0,2024-05-08
5258,6,44,1,320,1,2024-08-28
5259,9,106,1,145,0,2024-12-08
5260,3,684,1,227,1,2024-09-12
5261,9,704,1,88,1,2024-04-20
5262,2,770,1,273,0,2024-07-11
5263,2,977,0,0,0,2024-12-21
5264,5,510,1,220,0,2024-06-16
5265,7,556,1,169,0,2024-04-18
5266,3,269,1,191,0,2024-09-09
5267,8,249,1,135,0,2024-02-12
5268,2,450,1,145,0,2024-07-09
5269,6,26,1,180,0,2024-09-21
5270,3,139,1,176,0,2024-09-14
5271,5,513,1,206,0,2024-04-02
5272,8,786,1,192,0,2024-01-03
5273,4,558,1,195,0,2024-12-18
5274,6,662,1,241,0,2024-11-09
5275,2,988,0,0,0,2024-06-12
5276,7,16,1,191,0,2024-07-15
5277,7,951,1,193,1,2024-09-06
5278,6,496,1,235,0,2024-05-18
5279,7,469,0,0,0,2024-04-14
5280,2,824,1,114,1,2024-04-08
5281,3,844,0,0,0,2024-06-17
5282,9,838,1,114,0,2024-03-04
5283,5,11,0,0,0,2024-03-10
5284,3,327,1,195,1,2024-11-20
5285,5,465,1,216,0,2024-03-06
5286,0,779,1,191,1,2024-12-14
5287,8,507,1,249,1,2024-02-20
5288,4,269,1,179,1,2024-07-19
5289,3,423,1,170,0,2024-03-16
5290,2,890,1,207,0,2024-11-18
5291,1,519,1,118,1,2024-01-18
5292,9,31,1,201,0,2024-12-20
5293,4,326,1,160,0,2024-07-19
5294,0,470,1,181,0,2024-04-17
5295,2,837,0,0,0,2024-07-25
5296,6,760,0,0,0,2024-08-25
5297,8,838,1,291,0,2024-10-20
5298,7,33,1,165,0,2024-09-17
5299,10,193,1,104,0,2024-06-04
5300,6,2,1,158,0,2024-05-20
5301,9,880,0,0,0,2024-07-21
5302,3,766,1,154,0,2024-08-30
5303,5,652,0,0,0,2024-12-18
5304,5,84,0,0,0,2024-02-20
5305,7,699,1,196,1,2024-06-11
5306,8,998,0,0,0,2024-09-04
5307,9,487,1,151,1,2024-04-22
5308,7,812,1,204,0,2024-04-24
5309,0,705,1,117,0,2024-06-29
5310,9,284,0,0,0,2024-01-23
5311,10,16,1,195,1,2024-08-30
5312,9,515,1,162,0,2024-08-26
5313,10,706,0,0,0,2024-05-20
5314,7,869,1,107,1,2024-06-21
5315,10,206,1,167,1,2024-10-14
5316,5,908,0,0,0,2024-11-17
5317,0,688,1,114,0,2024-11-01
5318,0,82,0,0,0,2024-12-19
5319,0,893,1,200,0,2024-03-03
5320,7,990,1,200,1,2024-02-28
5321,5,926,1,224,0,2024-10-22
5322,2,957,1,132,0,2024-03-13
5323,5,881,1,202,1,2024-01-31
5324,0,707,1,175,0,2024-10-02
5325,7,425,0,0,0,2024-12-31
5326,5,89,0,0,0,2024-05-24
5327,2,138,1,197,0,2024-02-21
5328,2,152,0,0,0,2024-04-13
5329,1,78,1,241,0,2024-12-30
5330,4,211,0,0,0,2024-05-06
5331,0,10,0,0,0,2024-05-12
5332,9,831,1,132,0,2024-01-03
5333,7,159,0,0,0,2024-08-09
5334,10,576,0,0,0,2024-05-29
5335,7,182,1,151,0,2024-02-07
5336,4,162,0,0,0,2024-01-10
5337,4,514,1,218,0,2024-09-03
5338,5,196,1,205,0,2024-11-02
5339,0,505,0,0,0,2024-11-23
5340,8,512,0,0,0,2024-07-27
5341,8,862,1,152,0,2024-10-27
5342,5,683,0,0,0,2024-08-14
5343,10,949,1,193,1,2024-03-03
5344,2,69,0,0,0,2024-07-27
5345,7,285,1,134,0,2024-03-18
5346,5,348,1,153,0,2024-06-25
5347,1,47,1,193,0,2024-09-04
5348,1,748,1,115,0,2024-01-01
5349,3,255,0,0,0,2024-05-31
5350,1,905,1,270,0,2024-05-17
5351,5,706,1,266,1,2024-03-19
5352,3,885,1,146,0,2024-01-26
5353,9,474,0,0,0,2024-12-14
5354,3,727,1,224,1,2024-08-04
5355,1,30,1,147,1,2024-10-06
5356,9,364,0,0,0,2024-09-27
5357,5,77,1,186,1,2024-03-25
5358,3,516,0,0,0,2024-06-16
5359,10,794,1,197,1,2024-11-09
5360,5,584,1,168,0,2024-09-29
5361,8,44,0,0,0,2024-11-16
5362,8,908,0,0,0,2024-12-02
5363,8,188,0,0,0,2024-08-16
5364,4,341,1,258,0,2024-03-26
5365,4,898,1,149,0,2024-12-03
5366,8,553,1,224,1,2024-10-25
5367,9,656,0,0,0,2024-01-13
5368,0,778,1,199,0,2024-07-08
5369,10,336,0,0,0,2024-10-26
5370,7,495,1,226,1,2024-11-09
5371,6,822,1,192,0,2024-08-21
5373,3,781,0,0,0,2024-07-28
5374,10,927,1,203,0,2024-03-05
5375,7,437,1,195,0,2024-04-24
5376,10,391,1,228,1,2024-08-21
5377,1,383,1,236,0,2024-06-18
5378,7,399,1,126,0,2024-02-13
5379,9,868,1,165,1,2024-01-01
5380,8,107,0,0,0,2024-12-07
5381,0,854,1,238,1,2024-10-30
5382,10,44,1,172,0,2024-05-16
5383,8,881,1,176,0,2024-05-26
5384,4,952,1,250,0,2024-12-23
5385,10,735,1,159,1,2024-08-24
5387,3,376,0,0,0,2024-03-31
5388,10,694,1,192,0,2024-03-07
5389,8,292,1,184,0,2024-06-02
5390,0,810,1,199,1,2024-04-08
5391,6,614,0,0,0,2024-02-07
5392,1,567,1,105,1,2024-10-01
5393,2,780,1,156,1,2024-06-01
5395,1,515,1,199,0,2024-07-11
5396,3,218,1,213,1,2024-07-29
5397,0,953,1,247,0,2024-03-19
5398,6,201,1,168,0,2024-02-18
5399,3,753,0,0,0,2024-04-17
5400,6,945,1,139,0,2024-06-03
5401,1,131,1,267,0,2024-06-10
5402,2,555,0,0,0,2024-10-13
5403,2,319,0,0,0,2024-07-16
5404,7,238,1,69,0,2024-07-03
5405,7,375,1,108,1,2024-02-20
5407,8,907,0,0,0,2024-05-04
5408,8,339,0,0,0,2024-03-20
5409,4,477,1,143,0,2024-12-28
5411,0,550,1,77,0,2024-12-11
5413,2,477,1,123,1,2024-02-11
5414,3,569,1,144,0,2024-11-01
5415,2,960,0,0,0,2024-11-09
5416,10,783,1,145,0,2024-06-23
5417,10,225,1,245,0,2024-10-18
5418,10,757,1,160,0,2024-07-09
5419,6,29,0,0,0,2024-09-18
5420,2,991,0,0,0,2024-03-22
5421,3,818,1,181,0,2024-10-12
5422,0,12,1,137,0,2024-09-24
5423,2,652,0,0,0,2024-03-25
5424,2,866,1,73,0,2024-10-26
5425,5,716,1,168,0,2024-12-26
5426,4,941,1,200,1,2024-02-08
5427,10,652,1,236,1,2024-12-17
5428,8,566,1,240,1,2024-02-27
5429,4,844,1,274,0,2024-01-14
5430,8,717,0,0,0,2024-06-10
5431,0,771,0,0,0,2024-06-15
5432,1,123,1,85,1,2024-08-06
5433,5,132,1,243,1,2024-10-30
5434,9,130,1,140,1,2024-04-28
5435,3,165,1,217,0,2024-11-16
5436,7,518,1,180,0,2024-08-04
5437,4,173,1,198,0,2024-11-19
5438,1,50,1,183,0,2024-06-19
5439,10,3,1,216,0,2024-08-10
5440,3,336,1,276,0,2024-11-01
5441,6,930,1,259,0,2024-07-28
5442,7,398,0,0,0,2024-01-25
5443,3,877,1,170,1,2024-05-23
5444,4,526,1,225,0,2024-08-28
5445,4,926,1,279,0,2024-12-20
5446,5,54,1,137,0,2024-01-08
5447,10,681,1,169,1,2024-11-02
5448,4,539,1,219,0,2024-02-21
5449,2,626,1,126,0,2024-12-08
5450,7,621,0,0,0,2024-02-23
5451,8,770,0,0,0,2024-06-06
5452,2,109,1,143,1,2024-01-18
5453,3,891,1,132,0,2024-02-02
5454,6,728,1,164,0,2024-11-24
5455,0,335,1,237,0,2024-09-19
5456,9,462,1,180,1,2024-04-15
5457,10,929,1,193,1,2024-06-22
5459,8,226,1,209,0,2024-02-23
5460,4,10,1,217,0,2024-07-31
5461,7,199,1,162,0,2024-07-04
5462,8,710,1,141,0,2024-03-06
5463,10,505,0,0,0,2024-03-02
5464,1,532,1,196,1,2024-04-23
5465,6,768,1,160,0,2024-04-19
5466,0,940,0,0,0,2024-03-19
5467,2,550,0,0,0,2024-03-11
5468,8,140,1,192,0,2024-12-26
5469,1,367,0,0,0,2024-01-06
5470,0,27,1,194,0,2024-03-18
5471,9,449,0,0,0,2024-09-12
5472,6,531,1,254,0,2024-04-23
5473,8,567,0,0,0,2024-10-29
5475,8,769,1,191,0,2024-08-02
5476,4,381,1,216,0,2024-05-17
5477,0,2,1,273,1,2024-06-12
5478,10,780,1,229,1,2024-03-12
5479,5,705,1,165,0,2024-04-10
5480,0,489,1,177,0,2024-01-19
5481,0,478,1,232,0,2024-08-14
5482,0,451,0,0,0,2024-01-10
5483,5,937,1,131,0,2024-01-30
5484,2,784,1,172,0,2024-07-13
5485,9,218,0,0,0,2024-03-22
5486,5,479,1,187,0,2024-05-21
5487,3,604,0,0,0,2024-10-26
5488,4,124,1,185,1,2024-10-26
5490,5,349,1,177,0,2024-02-23
5491,1,336,0,0,0,2024-06-26
5492,9,328,0,0,0,2024-01-11
5493,10,873,1,173,0,2024-07-05
5494,5,787,1,248,0,2024-12-16
5495,1,348,1,160,0,2024-08-29
5496,8,534,0,0,0,2024-04-29
5497,0,464,0,0,0,2024-09-16
5498,2,363,0,0,0,2024-09-14
5499,5,81,1,157,0,2024-10-20
5500,8,301,0,0,0,2024-06-09
5502,7,947,1,231,0,2024-06-04
5503,6,740,1,204,0,2024-04-29
5504,5,464,1,235,0,2024-03-28
5505,6,565,1,185,0,2024-08-19
5506,9,327,0,0,0,2024-10-02
5507,4,512,0,0,0,2024-11-26
5508,0,108,1,259,0,2024-02-19
5509,7,21,1,265,0,2024-02-24
5510,4,523,1,82,0,2024-05-31
5511,7,277,1,167,1,2024-02-29
5512,6,428,1,113,0,2024-09-03
5513,2,449,1,156,0,2024-03-22
5514,10,586,0,0,0,2024-12-12
5515,2,206,1,90,1,2024-04-10
5516,5,540,1,198,0,2024-04-29
5517,3,50,1,202,0,2024-11-03
5518,1,121,1,179,0,2024-03-26
5519,0,218,0,0,0,2024-02-03
5520,7,776,1,197,0,2024-04-27
5521,4,297,1,185,0,2024-07-13
5522,6,59,1,189,0,2024-10-19
5523,6,395,1,173,0,2024-05-06
5524,5,389,1,249,0,2024-04-30
5525,8,951,1,115,0,2024-08-25
5526,3,566,1,192,1,2024-04-14
5527,5,622,1,274,0,2024-12-05
5528,7,668,1,196,0,2024-08-27
5529,4,148,1,145,0,2024-10-14
5530,9,310,0,0,0,2024-11-23
5531,6,891,1,210,1,2024-09-18
5532,5,69,1,134,0,2024-07-09
5533,9,488,1,196,1,2024-11-02
5534,4,388,1,130,0,2024-11-15
5535,8,499,0,0,0,2024-09-06
5536,1,240,1,234,0,2024-01-20
5537,0,105,1,145,0,2024-04-26
5539,9,595,1,199,1,2024-07-22
5540,6,321,1,157,0,2024-01-25
5541,4,732,1,140,1,2024-11-21
5542,3,49,0,0,0,2024-09-11
5543,7,221,1,181,1,2024-08-30
5544,6,455,0,0,0,2024-03-25
5545,8,53,1,136,1,2024-09-03
5546,10,882,1,184,0,2024-12-04
5547,0,718,1,152,0,2024-11-09
5548,6,459,0,0,0,2024-07-20
5549,10,424,0,0,0,2024-12-19
5550,4,17,1,231,1,2024-02-04
5551,10,406,1,231,0,2024-12-22
5552,5,108,1,241,1,2024-09-11
5553,5,885,1,206,0,2024-09-17
5555,3,296,1,247,0,2024-04-12
5556,2,296,1,130,0,2024-06-16
5558,0,813,1,206,0,2024-12-02
5559,6,719,1,162,0,2024-01-04
5560,3,324,1,156,1,2024-06-21
5561,8,875,1,143,0,2024-08-20
5562,6,886,0,0,0,2024-11-04
5563,6,396,1,221,1,2024-03-02
5564,0,395,1,193,0,2024-09-11
5565,10,667,1,149,0,2024-01-07
5566,10,810,1,146,0,2024-09-04
5567,2,911,1,174,0,2024-01-21
5568,4,134,0,0,0,2024-09-24
5569,0,655,1,146,0,2024-04-13
5570,7,552,1,225,0,2024-08-27
5571,0,824,1,171,0,2024-12-16
5572,10,743,1,205,0,2024-11-23
5573,1,227,1,94,0,2024-02-25
5574,3,466,1,187,1,2024-08-16
5575,5,665,1,192,1,2024-01-31
5576,10,495,0,0,0,2024-03-18
5577,1,441,0,0,0,2024-10-27
5578,9,109,0,0,0,2024-02-11
5579,0,272,1,151,1,2024-06-29
5580,0,636,1,184,0,2024-05-16
5581,5,837,1,105,0,2024-08-01
5582,0,464,0,0,0,2024-11-28
5583,10,83,1,206,0,2024-09-08
5584,1,493,1,103,0,2024-08-16
5585,5,76,1,212,1,2024-12-25
5586,5,116,0,0,0,2024-03-04
5587,5,668,1,143,0,2024-01-09
5588,10,961,1,183,0,2024-03-29
5589,2,522,0,0,0,2024-12-20
5590,5,533,1,157,0,2024-12-29
5591,10,435,0,0,0,2024-04-08
5592,4,639,0,0,0,2024-05-11
5593,6,452,0,0,0,2024-06-11
5594,1,929,1,200,0,2024-09-12
5595,7,403,1,252,0,2024-08-25
5596,10,934,1,241,0,2024-10-20
5597,4,765,1,101,0,2024-05-07
5598,10,420,0,0,0,2024-09-02
5599,10,800,1,74,0,2024-09-03
5600,1,344,0,0,0,2024-09-06
5601,4,234,1,222,0,2024-04-24
5602,4,927,0,0,0,2024-12-11
5603,8,124,1,131,0,2024-09-07
5604,7,649,1,204,0,2024-07-07
5605,1,459,1,109,0,2024-01-24
5606,5,936,1,147,0,2024-08-30
5607,1,113,1,109,1,2024-06-22
5608,7,311,0,0,0,2024-10-12
5609,8,819,1,192,0,2024-11-24
5610,10,760,1,164,0,2024-03-09
5611,7,841,1,178,0,2024-06-05
5614,6,364,1,125,1,2024-07-23
5615,2,503,1,103,0,2024-11-15
5616,3,992,1,146,0,2024-02-01
5617,4,305,1,208,0,2024-11-26
5618,9,469,1,95,1,2024-01-20
5619,1,863,0,0,0,2024-02-11
5620,5,266,0,0,0,2024-12-06
5621,5,212,1,193,0,2024-07-14
5622,6,717,1,155,1,2024-01-11
5623,4,767,1,184,0,2024-02-10
5624,3,916,0,0,0,2024-07-19
5625,3,661,1,124,0,2024-11-04
5626,6,922,0,0,0,2024-05-05
5627,5,627,1,121,0,2024-02-14
5628,7,817,1,141,0,2024-09-13
5629,6,87,1,223,0,2024-06-21
5630,2,177,1,141,0,2024-11-07
5631,7,486,0,0,0,2024-08-02
5632,0,98,1,112,0,2024-05-10
5633,5,527,1,81,1,2024-02-19
5634,2,347,1,238,1,2024-01-16
5635,10,204,1,225,1,2024-04-10
5636,2,304,1,166,0,2024-10-16
5637,8,984,1,157,1,2024-12-14
5639,10,756,1,173,0,2024-03-05
5640,7,784,1,101,0,2024-07-25
5641,10,208,0,0,0,2024-06-28
5642,8,921,1,144,0,2024-10-01
5643,6,8,1,159,0,2024-08-15
5644,3,950,1,200,1,2024-09-08
5645,1,70,1,222,0,2024-01-06
5646,4,85,1,260,0,2024-02-25
5647,1,807,0,0,0,2024-03-02
5648,6,599,1,339,0,2024-07-28
5649,3,727,0,0,0,2024-05-15
5650,5,678,0,0,0,2024-04-29
5651,10,686,1,218,0,2024-01-16
5652,0,883,1,145,0,2024-07-13
5653,0,879,1,159,0,2024-08-31
5654,7,794,1,117,1,2024-12-24
5655,2,797,1,102,0,2024-06-05
5656,6,957,0,0,0,2024-07-23
5657,3,601,1,190,0,2024-02-02
5658,3,397,0,0,0,2024-03-29
5659,1,798,1,162,0,2024-10-05
5660,2,423,0,0,0,2024-12-23
5661,8,719,1,107,0,2024-11-28
5662,9,197,0,0,0,2024-05-16
5663,6,374,1,165,0,2024-03-14
5664,4,236,0,0,0,2024-09-07
5665,5,410,1,156,1,2024-10-07
5666,0,744,1,122,0,2024-01-28
5667,3,249,1,119,1,2024-04-27
5668,8,593,0,0,0,2024-09-17
5669,8,981,0,0,0,2024-01-20
5670,7,803,1,158,0,2024-05-31
5671,10,246,1,144,0,2024-01-16
5672,2,916,0,0,0,2024-08-28
5673,5,57,1,202,0,2024-05-27
5674,3,475,1,177,0,2024-05-16
5675,2,25,1,178,0,2024-11-19
5676,1,3,1,249,1,2024-01-15
5677,2,52,1,118,1,2024-02-28
5678,3,686,1,235,1,2024-11-16
5679,2,363,0,0,0,2024-03-21
5682,4,676,1,225,0,2024-06-20
5683,8,686,0,0,0,2024-03-29
5684,7,281,0,0,0,2024-04-12
5685,2,413,1,127,0,2024-02-02
5686,4,713,1,178,0,2024-10-17
5687,5,575,1,152,0,2024-07-28
5688,8,991,1,147,0,2024-09-02
5689,8,723,1,162,1,2024-04-24
5690,1,342,1,187,0,2024-11-26
5691,7,638,1,148,1,2024-02-20
5692,1,70,0,0,0,2024-06-13
5693,4,218,1,227,1,2024-01-22
5694,6,578,1,203,1,2024-03-06
5695,8,609,0,0,0,2024-12-03
5696,6,888,1,186,1,2024-03-19
5697,0,906,1,208,0,2024-03-07
5698,0,846,1,130,0,2024-12-26
5699,9,268,0,0,0,2024-04-19
5700,8,100,0,0,0,2024-05-13
5701,2,714,1,91,0,2024-05-06
5702,10,14,1,271,0,2024-04-15
5703,0,664,1,249,0,2024-10-04
5704,3,116,1,178,0,2024-12-04
5705,4,42,1,112,1,2024-05-14
5706,5,243,1,154,0,2024-01-30
5707,6,574,1,197,0,2024-09-06
5708,10,834,1,114,0,2024-10-26
5709,8,681,1,195,0,2024-01-03
5710,6,392,1,179,0,2024-06-20
5711,8,462,1,211,0,2024-03-14
5712,6,226,0,0,0,2024-03-18
5713,6,553,1,188,0,2024-08-21
5714,3,229,1,99,0,2024-11-24
5715,10,366,1,160,1,2024-07-20
5717,6,79,1,93,0,2024-10-20
5718,4,622,1,157,1,2024-04-06
5719,0,711,1,225,1,2024-04-01
5722,1,562,0,0,0,2024-12-26
5723,3,125,1,155,1,2024-04-20
5724,1,230,0,0,0,2024-07-05
5725,7,267,0,0,0,2024-06-01
5726,5,310,0,0,0,2024-01-16
5727,2,247,1,177,0,2024-05-03
5728,1,753,1,104,0,2024-07-31
5729,7,24,1,286,1,2024-10-03
5730,9,35,1,241,1,2024-04-08
5731,7,297,1,212,0,2024-06-03
5732,10,373,1,171,0,2024-02-01
5733,2,993,1,316,0,2024-06-10
5734,10,686,1,223,0,2024-08-27
5735,7,356,0,0,0,2024-01-01
5736,1,784,0,0,0,2024-03-12
5737,10,756,1,135,0,2024-11-03
5738,9,659,1,171,1,2024-09-12
5739,2,341,0,0,0,2024-10-28
5740,6,564,0,0,0,2024-05-27
5741,0,454,0,0,0,2024-07-05
5742,10,169,1,218,0,2024-05-02
5743,5,310,1,197,1,2024-03-05
5744,10,774,0,0,0,2024-05-13
5745,1,180,1,183,0,2024-07-20
5746,9,688,0,0,0,2024-11-25
5747,1,895,1,149,1,2024-07-01
5748,6,403,1,213,0,2024-04-09
5749,10,466,0,0,0,2024-09-19
5750,7,134,0,0,0,2024-08-19
5751,1,761,0,0,0,2024-02-27
5752,8,844,0,0,0,2024-02-23
5753,10,436,0,0,0,2024-02-23
5754,5,146,1,191,0,2024-06-19
5755,5,568,1,176,0,2024-08-14
5756,3,165,1,165,1,2024-04-30
5758,0,437,1,252,0,2024-07-09
5759,10,836,0,0,0,2024-10-31
5760,8,640,1,250,1,2024-05-04
5761,7,448,1,166,0,2024-02-20
5762,4,96,0,0,0,2024-11-13
5763,0,393,1,213,0,2024-06-10
5764,10,285,1,119,0,2024-02-05
5765,7,54,0,0,0,2024-09-22
5766,1,546,1,180,0,2024-10-13
5767,1,864,1,165,0,2024-01-30
5768,7,776,1,196,1,2024-02-25
5769,4,95,1,190,0,2024-11-08
5770,3,609,1,216,1,2024-06-29
5771,0,206,0,0,0,2024-09-26
5772,7,78,1,259,0,2024-08-14
5773,3,577,1,165,1,2024-05-07
5774,9,634,0,0,0,2024-12-07
5775,6,186,0,0,0,2024-07-28
5776,7,563,1,161,1,2024-12-12
5777,2,905,1,203,0,2024-12-17
5778,0,209,1,98,0,2024-12-05
5779,6,731,1,168,0,2024-01-16
5780,5,538,1,185,0,2024-11-20
5781,3,302,0,0,0,2024-10-15
5782,6,468,1,176,0,2024-05-17
5783,6,533,1,153,0,2024-03-13
5784,6,156,1,264,0,2024-10-07
5785,10,596,0,0,0,2024-05-09
5786,6,908,0,0,0,2024-05-28
5787,5,64,1,213,0,2024-08-21
5788,6,36,1,195,1,2024-06-05
5789,5,708,1,211,0,2024-11-11
5790,8,829,0,0,0,2024-08-30
5791,6,763,0,0,0,2024-02-24
